PID FD NAME
1300 mem /usr/lib/x86_64-linux-gnu/libgcr-base-3.so.1.0.0
1300 mem /usr/lib/x86_64-linux-gnu/libc.so.6
1300 mem /usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.7200.1
1300 mem /usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.7200.1
1300 mem /usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.7200.1
1300 mem /usr/lib/x86_64-linux-gnu/gvfs/libgvfscommon.so
1300 mem /usr/lib/x86_64-linux-gnu/gvfs/libgvfsdaemon.so
1300 mem /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
1300 0r /dev/null
1300 1u type=STREAM
1300 2u type=STREAM
1300 3u [eventfd]
1300 4u [eventfd]
1300 5u type=STREAM
1300 6u [eventfd]
1300 7r pipe
1300 8w pipe
1302 cwd /home/andriy
1302 rtd /
1302 txt /usr/libexec/xdg-document-portal
1302 mem /usr/lib/locale/locale-archive
1302 mem /usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1
1302 mem /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
1302 mem /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
1302 mem /usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4
1302 mem /usr/lib/x86_64-linux-gnu/libcap.so.2.44
1302 mem /usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3
1302 mem /usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8
1302 mem /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5
1302 mem /usr/lib/x86_64-linux-gnu/libm.so.6
1302 DEL
1302 mem /usr/lib/x86_64-linux-gnu/libffi.so.8.1.0
1302 mem /usr/lib/x86_64-linux-gnu/libselinux.so.1
1302 mem /usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
1302 mem /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
1302 mem /usr/lib/x86_64-linux-gnu/libgmodule-2.0.so.0.7200.1
1302 mem /usr/lib/x86_64-linux-gnu/libc.so.6
1302 mem /usr/lib/x86_64-linux-gnu/libsystemd.so.0.32.0
1302 mem /usr/lib/x86_64-linux-gnu/libfuse3.so.3.10.5
1302 mem /usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.7200.1
1302 mem /usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.7200.1
1302 mem /usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.7200.1
1302 mem /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
1302 0r /dev/null
1302 1u type=STREAM
1302 2u type=STREAM
1302 3u [eventfd]
1302 4u [eventfd]
1302 5u type=STREAM
1302 6u [eventfd]
1302 7u /dev/fuse
1302 8u type=STREAM
1302 9r pipe
1302 10w pipe
1302 11r pipe
1302 12w pipe
1306 cwd /
1306 rtd /
1306 txt /usr/libexec/gvfsd-fuse
1306 mem /usr/lib/x86_64-linux-gnu/gio/modules/libgvfsdbus.so
1306 mem /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
1306 mem /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
1306 mem /usr/lib/x86_64-linux-gnu/libm.so.6
1306 DEL
1306 mem /usr/lib/x86_64-linux-gnu/libffi.so.8.1.0
1306 mem /usr/lib/x86_64-linux-gnu/libselinux.so.1
1306 mem /usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
1306 mem /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
1306 mem /usr/lib/x86_64-linux-gnu/libgmodule-2.0.so.0.7200.1
1306 mem /usr/lib/x86_64-linux-gnu/libc.so.6
1306 mem /usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.7200.1
1306 mem /usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.7200.1
1306 mem /usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.7200.1
1306 mem /usr/lib/x86_64-linux-gnu/libfuse3.so.3.10.5
1306 mem /usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache
1306 mem /usr/lib/x86_64-linux-gnu/gvfs/libgvfscommon.so
1306 mem /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
1306 0r /dev/null
1306 1u type=STREAM
1306 2u type=STREAM
1306 3u /dev/fuse
1306 4u [eventfd]
1306 5u [eventfd]
1306 6u type=STREAM
1306 7r pipe
1306 8w pipe
1306 9u [eventfd]
1312 cwd /home/andriy
1312 rtd /
1312 txt /usr/libexec/xdg-permission-store
1312 mem /usr/lib/locale/locale-archive
1312 mem /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
1312 mem /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
1312 mem /usr/lib/x86_64-linux-gnu/libm.so.6
1312 DEL
1312 mem /usr/lib/x86_64-linux-gnu/libffi.so.8.1.0
1312 mem /usr/lib/x86_64-linux-gnu/libselinux.so.1
1312 mem /usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
1312 mem /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
1312 mem /usr/lib/x86_64-linux-gnu/libgmodule-2.0.so.0.7200.1
1312 mem /usr/lib/x86_64-linux-gnu/libc.so.6
1312 mem /usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.7200.1
1312 mem /usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.7200.1
1312 mem /usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.7200.1
1312 mem /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
1312 mem /home/andriy/.local/share/flatpak/db/notifications
1312 0r /dev/null
1312 1u type=STREAM
1312 2u type=STREAM
1312 3u [eventfd]
1312 4u [eventfd]
1312 5u type=STREAM
1312 6u [eventfd]
1318 cwd /home/andriy
1318 rtd /
1318 txt /usr/libexec/gdm-wayland-session
1318 mem /usr/lib/locale/locale-archive
1318 mem /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
1318 mem /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
1318 mem /usr/lib/x86_64-linux-gnu/libselinux.so.1
1318 mem /usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
1318 mem /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
1318 mem /usr/lib/x86_64-linux-gnu/libgmodule-2.0.so.0.7200.1
1318 mem /usr/lib/x86_64-linux-gnu/libm.so.6
1318 DEL
1318 mem /usr/lib/x86_64-linux-gnu/libffi.so.8.1.0
1318 mem /usr/lib/x86_64-linux-gnu/libc.so.6
1318 mem /usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.7200.1
1318 mem /usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.7200.1
1318 mem /usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.7200.1
1318 mem /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
1318 0u /dev/tty2
1318 1u type=STREAM
1318 2u type=STREAM
1318 3u [eventfd]
1318 4u [eventfd]
1318 5u type=STREAM
1318 6u [eventfd]
1318 7u type=STREAM
1325 cwd /home/andriy
1325 rtd /
1325 txt /usr/libexec/gnome-session-binary
1325 mem /usr/lib/locale/locale-archive
1325 mem /usr/lib/x86_64-linux-gnu/gvfs/libgvfscommon.so
1325 mem /usr/lib/x86_64-linux-gnu/gio/modules/libgvfsdbus.so
1325 mem /usr/lib/x86_64-linux-gnu/libgcc_s.so.1
1325 mem /usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.30
1325 mem /usr/lib/x86_64-linux-gnu/libicudata.so.70.1
1325 mem /usr/lib/x86_64-linux-gnu/libbrotlicommon.so.1.0.9
1325 mem /usr/lib/x86_64-linux-gnu/libdatrie.so.1.4.0
1325 mem /usr/lib/x86_64-linux-gnu/libicuuc.so.70.1
1325 mem /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
1325 mem /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
1325 mem /usr/lib/x86_64-linux-gnu/libbrotlidec.so.1.0.9
1325 mem /usr/lib/x86_64-linux-gnu/libexpat.so.1.8.7
1325 mem /usr/lib/x86_64-linux-gnu/libgraphite2.so.3.2.1
1325 mem /usr/lib/x86_64-linux-gnu/libthai.so.0.3.1
1325 mem /usr/lib/x86_64-linux-gnu/libatspi.so.0.0.1
1325 mem /usr/lib/x86_64-linux-gnu/libdbus-1.so.3.19.13
1325 mem /usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1
1325 mem /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5
1325 DEL
1325 mem /usr/lib/x86_64-linux-gnu/libXrender.so.1.3.0
1325 mem /usr/lib/x86_64-linux-gnu/libxcb-render.so.0.0.0
1325 mem /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
1325 mem /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
1325 mem /usr/lib/x86_64-linux-gnu/libfreetype.so.6.18.1
1325 mem /usr/lib/x86_64-linux-gnu/libpixman-1.so.0.40.0
1325 mem /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
1325 mem /usr/lib/x86_64-linux-gnu/libwayland-client.so.0.20.0
1325 mem /usr/lib/x86_64-linux-gnu/libwayland-egl.so.1.20.0
1325 mem /usr/lib/x86_64-linux-gnu/libwayland-cursor.so.0.20.0
1325 mem /usr/lib/x86_64-linux-gnu/libxkbcommon.so.0.0.0
1325 mem /usr/lib/x86_64-linux-gnu/libXdamage.so.1.1.0
1325 mem /usr/lib/x86_64-linux-gnu/libXcomposite.so.1.0.0
1325 mem /usr/lib/x86_64-linux-gnu/libXcursor.so.1.0.2
1325 mem /usr/lib/x86_64-linux-gnu/libXrandr.so.2.2.0
1325 mem /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
1325 mem /usr/lib/x86_64-linux-gnu/libfontconfig.so.1.12.0
1325 mem /usr/lib/x86_64-linux-gnu/libharfbuzz.so.0.20704.0
1325 mem /usr/lib/x86_64-linux-gnu/libpango-1.0.so.0.5000.6
1325 mem /usr/lib/x86_64-linux-gnu/libpangoft2-1.0.so.0.5000.6
1325 DEL
1325 mem /usr/lib/x86_64-linux-gnu/libepoxy.so.0.0.0
1325 mem /usr/lib/x86_64-linux-gnu/libatk-bridge-2.0.so.0.0.0
1325 mem /usr/lib/x86_64-linux-gnu/libatk-1.0.so.0.23609.1
1325 mem /usr/lib/x86_64-linux-gnu/libcairo-gobject.so.2.11600.0
1325 mem /usr/lib/x86_64-linux-gnu/libXfixes.so.3.1.0
1325 mem /usr/lib/x86_64-linux-gnu/libXi.so.6.1.0
1325 mem /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
1325 mem /usr/lib/x86_64-linux-gnu/libpangocairo-1.0.so.0.5000.6
1325 mem /usr/lib/x86_64-linux-gnu/libjpeg.so.8.2.2
1325 mem /usr/lib/x86_64-linux-gnu/libpng16.so.16.37.0
1325 mem /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
1325 mem /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
1325 mem /usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4
1325 mem /usr/lib/x86_64-linux-gnu/libcap.so.2.44
1325 mem /usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3
1325 mem /usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8
1325 mem /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5
1325 mem /usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0
1325 mem /usr/lib/x86_64-linux-gnu/libbsd.so.0.11.5
1325 mem /usr/lib/x86_64-linux-gnu/libseccomp.so.2.5.3
1325 mem /usr/lib/x86_64-linux-gnu/libudev.so.1.7.2
1325 mem /usr/lib/x86_64-linux-gnu/libxkbregistry.so.0.0.0
1325 mem /usr/lib/x86_64-linux-gnu/libcairo.so.2.11600.0
1325 mem /usr/lib/x86_64-linux-gnu/libgdk-3.so.0.2404.29
1325 mem /usr/lib/x86_64-linux-gnu/libgtk-3.so.0.2404.29
1325 mem /usr/lib/x86_64-linux-gnu/libgdk_pixbuf-2.0.so.0.4200.8
1325 mem /usr/lib/x86_64-linux-gnu/libm.so.6
1325 DEL
1325 mem /usr/lib/x86_64-linux-gnu/libffi.so.8.1.0
1325 mem /usr/lib/x86_64-linux-gnu/libselinux.so.1
1325 mem /usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
1325 mem /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
1325 mem /usr/lib/x86_64-linux-gnu/libgmodule-2.0.so.0.7200.1
1325 mem /usr/lib/x86_64-linux-gnu/libc.so.6
1325 mem /usr/lib/x86_64-linux-gnu/libsystemd.so.0.32.0
1325 mem /usr/lib/x86_64-linux-gnu/libSM.so.6.0.1
1325 mem /usr/lib/x86_64-linux-gnu/libICE.so.6.3.0
1325 mem /usr/lib/x86_64-linux-gnu/libjson-glib-1.0.so.0.600.6
1325 mem /usr/lib/x86_64-linux-gnu/libgnome-desktop-3.so.19.3.0
1325 mem /usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.7200.1
1325 mem /usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.7200.1
1325 mem /usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.7200.1
1325 mem /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
1325 0r /dev/null
1325 1u type=STREAM
1325 2u type=STREAM
1325 3u type=STREAM
1325 4u [eventfd]
1325 5u [eventfd]
1325 7u [eventfd]
1325 9w /run/user/1000/gnome-session-leader-fifo
1380 cwd /home/andriy
1380 rtd /
1380 txt /usr/libexec/gnome-remote-desktop-daemon
1380 mem /usr/lib/x86_64-linux-gnu/libLLVM-13.so.1
1380 DEL
1380 mem /usr/lib/x86_64-linux-gnu/libtinfo.so.6.3
1380 mem /usr/lib/x86_64-linux-gnu/libedit.so.2.0.68
1380 mem /usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0
1380 mem /usr/lib/x86_64-linux-gnu/libxcb-sync.so.1.0.0
1380 mem /usr/lib/x86_64-linux-gnu/libxcb-dri3.so.0.0.0
1380 mem /usr/lib/x86_64-linux-gnu/libwayland-server.so.0.20.0
1380 mem /usr/lib/x86_64-linux-gnu/libwayland-client.so.0.20.0
1380 mem /usr/lib/x86_64-linux-gnu/libdrm.so.2.4.0
1380 mem /usr/lib/x86_64-linux-gnu/libxcb-xfixes.so.0.0.0
1380 mem /usr/lib/x86_64-linux-gnu/libxcb-dri2.so.0.0.0
1380 mem /usr/lib/x86_64-linux-gnu/libglapi.so.0.0.0
1380 mem /usr/lib/x86_64-linux-gnu/libgbm.so.1.0.0
1380 mem /usr/lib/x86_64-linux-gnu/libEGL_mesa.so.0.0.0
1380 mem /usr/lib/x86_64-linux-gnu/libGLdispatch.so.0.0.0
1380 mem /usr/lib/x86_64-linux-gnu/libEGL.so.1.1.0
1380 mem /usr/lib/x86_64-linux-gnu/gio/modules/libdconfsettings.so
1380 DEL
1380 mem /usr/lib/x86_64-linux-gnu/libogg.so.0.8.5
1380 mem /usr/lib/x86_64-linux-gnu/libopus.so.0.8.0
1380 mem /usr/lib/x86_64-linux-gnu/libvorbisenc.so.2.0.12
1380 mem /usr/lib/x86_64-linux-gnu/libvorbis.so.0.4.9
1380 mem /usr/lib/x86_64-linux-gnu/libFLAC.so.8.3.0
1380 mem /usr/lib/x86_64-linux-gnu/libresolv.so.2
1380 mem /usr/lib/x86_64-linux-gnu/libkeyutils.so.1.9
1380 mem /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5
1380 mem /usr/lib/x86_64-linux-gnu/libapparmor.so.1.8.2
1380 mem /usr/lib/x86_64-linux-gnu/libasyncns.so.0.3.1
1380 mem /usr/lib/x86_64-linux-gnu/libX11-xcb.so.1.0.0
1380 mem /usr/lib/x86_64-linux-gnu/libsndfile.so.1.0.31
1380 mem /usr/lib/x86_64-linux-gnu/libkrb5support.so.0.1
1380 DEL
1380 mem /usr/lib/x86_64-linux-gnu/libk5crypto.so.3.1
1380 mem /usr/lib/x86_64-linux-gnu/libkrb5.so.3.3
1380 mem /usr/lib/x86_64-linux-gnu/libbsd.so.0.11.5
1380 mem /usr/lib/x86_64-linux-gnu/libbrotlicommon.so.1.0.9
1380 mem /usr/lib/x86_64-linux-gnu/libgmp.so.10.4.1
1380 mem /usr/lib/x86_64-linux-gnu/libhogweed.so.6.4
1380 mem /usr/lib/x86_64-linux-gnu/libnettle.so.8.4
1380 mem /usr/lib/x86_64-linux-gnu/libtasn1.so.6.6.2
1380 mem /usr/lib/x86_64-linux-gnu/libunistring.so.2.2.0
1380 mem /usr/lib/x86_64-linux-gnu/libidn2.so.0.3.7
1380 mem /usr/lib/x86_64-linux-gnu/libp11-kit.so.0.3.0
1380 mem /usr/lib/x86_64-linux-gnu/libgcc_s.so.1
1380 mem /usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.30
1380 mem /usr/lib/x86_64-linux-gnu/libicudata.so.70.1
1380 mem /usr/lib/x86_64-linux-gnu/libcap.so.2.44
1380 mem /usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3
1380 mem /usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8
1380 mem /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5
1380 mem /usr/lib/x86_64-linux-gnu/libdbus-1.so.3.19.13
1380 mem /usr/lib/x86_64-linux-gnu/pulseaudio/libpulsecommon-15.99.so
1380 mem /usr/lib/x86_64-linux-gnu/libavahi-client.so.3.2.9
1380 mem /usr/lib/x86_64-linux-gnu/libavahi-common.so.3.5.4
1380 mem /usr/lib/x86_64-linux-gnu/libgssapi_krb5.so.2.2
1380 mem /usr/lib/x86_64-linux-gnu/libudev.so.1.7.2
1380 mem /usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1
1380 mem /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
1380 mem /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
1380 mem /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
1380 mem /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
1380 mem /usr/lib/x86_64-linux-gnu/libbrotlidec.so.1.0.9
1380 mem /usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0
1380 mem /usr/lib/x86_64-linux-gnu/libexpat.so.1.8.7
1380 mem /usr/lib/x86_64-linux-gnu/libgnutls.so.30.31.0
1380 mem /usr/lib/x86_64-linux-gnu/liblzo2.so.2.0.0
1380 mem /usr/lib/x86_64-linux-gnu/libicuuc.so.70.1
1380 mem /usr/lib/x86_64-linux-gnu/libsystemd.so.0.32.0
1380 mem /usr/lib/x86_64-linux-gnu/libpulse.so.0.24.1
1380 mem /usr/lib/x86_64-linux-gnu/libasound.so.2.0.0
1380 DEL
1380 mem /usr/lib/x86_64-linux-gnu/libusb-1.0.so.0.3.0
1380 mem /usr/lib/x86_64-linux-gnu/libjpeg.so.8.2.2
1380 mem /usr/lib/x86_64-linux-gnu/libxkbfile.so.1.0.2
1380 DEL
1380 DEL
1380 mem /usr/lib/x86_64-linux-gnu/libgdk_pixbuf-2.0.so.0.4200.8
1380 mem /usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4
1380 mem /usr/lib/x86_64-linux-gnu/libffi.so.8.1.0
1380 mem /usr/lib/x86_64-linux-gnu/libselinux.so.1
1380 mem /usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
1380 mem /usr/lib/x86_64-linux-gnu/libgmodule-2.0.so.0.7200.1
1380 DEL
1380 mem /usr/lib/x86_64-linux-gnu/libm.so.6
1380 mem /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
1380 mem /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
1380 mem /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
1380 mem /usr/lib/x86_64-linux-gnu/libXrender.so.1.3.0
1380 mem /usr/lib/x86_64-linux-gnu/libxcb-render.so.0.0.0
1380 mem /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
1380 mem /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
1380 mem /usr/lib/x86_64-linux-gnu/libpng16.so.16.37.0
1380 mem /usr/lib/x86_64-linux-gnu/libfreetype.so.6.18.1
1380 mem /usr/lib/x86_64-linux-gnu/libfontconfig.so.1.12.0
1380 mem /usr/lib/x86_64-linux-gnu/libpixman-1.so.0.40.0
1380 mem /usr/lib/x86_64-linux-gnu/libc.so.6
1380 mem /usr/lib/x86_64-linux-gnu/libvncserver.so.0.9.13
1380 mem /usr/lib/x86_64-linux-gnu/libxkbcommon.so.0.0.0
1380 DEL
1380 mem /usr/lib/x86_64-linux-gnu/libfuse3.so.3.10.5
1380 DEL
1380 DEL
1380 DEL
1380 mem /usr/lib/x86_64-linux-gnu/libepoxy.so.0.0.0
1380 mem /usr/lib/x86_64-linux-gnu/libnotify.so.4.0.0
1380 mem /usr/lib/x86_64-linux-gnu/libsecret-1.so.0.0.0
1380 mem /usr/lib/x86_64-linux-gnu/libpipewire-0.3.so.0.348.0
1380 mem /usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.7200.1
1380 mem /usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.7200.1
1380 mem /usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.7200.1
1380 mem /usr/lib/x86_64-linux-gnu/libcairo.so.2.11600.0
1380 mem /usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0
1380 DEL
1380 mem /usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache
1380 mem /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
1380 DEL
1380 0r /dev/null
1380 1u type=STREAM
1380 2u type=STREAM
1380 3u [eventfd]
1380 4u [eventfd]
1380 5u [eventfd]
1380 6u type=STREAM
1380 10u [eventfd]
1381 cwd /home/andriy
1381 rtd /
1381 txt /usr/libexec/gnome-session-ctl
1381 mem /usr/lib/locale/locale-archive
1381 mem /usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1
1381 mem /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
1381 mem /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
1381 mem /usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4
1381 mem /usr/lib/x86_64-linux-gnu/libcap.so.2.44
1381 mem /usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3
1381 mem /usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8
1381 mem /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5
1381 mem /usr/lib/x86_64-linux-gnu/libm.so.6
1381 DEL
1381 mem /usr/lib/x86_64-linux-gnu/libffi.so.8.1.0
1381 mem /usr/lib/x86_64-linux-gnu/libselinux.so.1
1381 mem /usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
1381 mem /usr/lib/x86_64-linux-gnu/libz.so.1.2.11
1381 mem /usr/lib/x86_64-linux-gnu/libgmodule-2.0.so.0.7200.1
1381 mem /usr/lib/x86_64-linux-gnu/libc.so.6
1381 mem /usr/lib/x86_64-linux-gnu/libsystemd.so.0.32.0
1381 mem /usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.7200.1
1381 mem /usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.7200.1
1381 mem /usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.7200.1
1381 mem /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2
1381 0r /dev/null
1381 1u type=STREAM
1381 2u type=STREAM
1381 3u [eventfd]
1381 4r /run/user/1000/gnome-session-leader-fifo
1381 5u [eventfd]
1396 cwd /home/andriy
1396 rtd /
1396 txt /usr/libexec/gnome-session-binary
1396 mem /usr/share/mime/mime.cache
1396 mem /usr/lib/x86_64-linux-gnu/gio/modules/libdconfsettings.so
1396 DEL
1396 mem /usr/lib/locale/locale-archive
1396 mem /usr/lib/x86_64-linux-gnu/gvfs/libgvfscommon.so
1396 mem /usr/lib/x86_64-linux-gnu/gio/modules/libgvfsdbus.so
1396 mem /usr/lib/x86_64-linux-gnu/libgcc_s.so.1
1396 mem /usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.30
1396 mem /usr/lib/x86_64-linux-gnu/libicudata.so.70.1
1396 mem /usr/lib/x86_64-linux-gnu/libbrotlicommon.so.1.0.9
1396 mem /usr/lib/x86_64-linux-gnu/libdatrie.so.1.4.0
1396 mem /usr/lib/x86_64-linux-gnu/libicuuc.so.70.1
1396 mem /usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
1396 mem /usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
1396 mem /usr/lib/x86_64-linux-gnu/libbrotlidec.so.1.0.9
1396 mem /usr/lib/x86_64-linux-gnu/libexpat.so.1.8.7
1396 mem /usr/lib/x86_64-linux-gnu/libgraphite2.so.3.2.1
1396 mem /usr/lib/x86_64-linux-gnu/libthai.so.0.3.1
1396 mem /usr/lib/x86_64-linux-gnu/libatspi.so.0.0.1
1396 mem /usr/lib/x86_64-linux-gnu/libdbus-1.so.3.19.13
1396 mem /usr/lib/x86_64-linux-gnu/libgpg-error.so.0.32.1
1396 mem /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5
1396 DEL
1396 mem /usr/lib/x86_64-linux-gnu/libXrender.so.1.3.0
1396 mem /usr/lib/x86_64-linux-gnu/libxcb-render.so.0.0.0
1396 mem /usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
1396 mem /usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
1396 mem /usr/lib/x86_64-linux-gnu/libfreetype.so.6.18.1
1396 mem /usr/lib/x86_64-linux-gnu/libpixman-1.so.0.40.0
1396 mem /usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
1396 mem /usr/lib/x86_64-linux-gnu/libwayland-client.so.0.20.0
1396 mem /usr/lib/x86_64-linux-gnu/libwayland-egl.so.1.20.0
1396 mem /usr/lib/x86_64-linux-gnu/libwayland-cursor.so.0.20.0
1396 mem /usr/lib/x86_64-linux-gnu/libxkbcommon.so.0.0.0
1396 mem /usr/lib/x86_64-linux-gnu/libXdamage.so.1.1.0
1396 mem /usr/lib/x86_64-linux-gnu/libXcomposite.so.1.0.0
1396 mem /usr/lib/x86_64-linux-gnu/libXcursor.so.1.0.2
1396 mem /usr/lib/x86_64-linux-gnu/libXrandr.so.2.2.0
1396 mem /usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
1396 mem /usr/lib/x86_64-linux-gnu/libfontconfig.so.1.12.0
1396 mem /usr/lib/x86_64-linux-gnu/libharfbuzz.so.0.20704.0
1396 mem /usr/lib/x86_64-linux-gnu/libpango-1.0.so.0.5000.6
1396 mem /usr/lib/x86_64-linux-gnu/libpangoft2-1.0.so.0.5000.6
1396 DEL
1396 mem /usr/lib/x86_64-linux-gnu/libepoxy.so.0.0.0
1396 mem /usr/lib/x86_64-linux-gnu/libatk-bridge-2.0.so.0.0.0
1396 mem /usr/lib/x86_64-linux-gnu/libatk-1.0.so.0.23609.1
1396 mem /usr/lib/x86_64-linux-gnu/libcairo-gobject.so.2.11600.0
1396 mem /usr/lib/x86_64-linux-gnu/libXfixes.so.3.1.0
1396 mem /usr/lib/x86_64-linux-gnu/libXi.so.6.1.0
1396 mem /usr/lib/x86_64-linux-gnu/libX11.so.6.4.0
1396 mem /usr/lib/x86_64-linux-gnu/libpangocairo-1.0.so.0.5000.6
1396 mem /usr/lib/x86_64-linux-gnu/libjpeg.so.8.2.2
1396 mem /usr/lib/x86_64-linux-gnu/libpng16.so.16.37.0
1396 mem /usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4
1396 mem /usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
